Артикул;Наименование;Бренд;Склад;Количество;"Цена руб";Распродажа;"Мин. заказ";"Срок поставки (Рабочие дни)";"Уцененный товар";Авиадоставка;"Товар в пути"
F026400126;"Вставка воздушного фильтра F026400126";BOSCH;BERG;1;316.46;;1;0;;;
1457429244;"Фильтр масляный 1457429244";BOSCH;BERG;3;321.38;;1;0;;;
1457429301;"Фильтр масляный 1457429301";BOSCH;BERG;5;321.82;;1;0;;;
1987432079;"Фильтр салонный 1987432079";BOSCH;BERG;2;324.05;;1;0;;;
1457429269;"Фильтр масляный 1457429269";BOSCH;BERG;12;325.62;;1;0;;;
1987432085;"Фильтр салонный 1987432085";BOSCH;BERG;2;343.9;;1;0;;;
1987432166;"Фильтр салона 1987432166";BOSCH;BERG;1;348.58;;1;0;;;
0450905273;"Фильтр топливный 0450905273";BOSCH;BERG;1;363.25;;1;0;;;
1457429268;"Фильтр масляный 1457429268";BOSCH;BERG;5;364.73;;1;0;;;
0450905908;"Фильтр топливный 0450905908";BOSCH;BERG;1;367.43;;1;0;;;
1457429141;"Фильтр масляный 1457429141";BOSCH;BERG;3;374.09;;1;0;;;
1987432235;"Воздушный фильтр салона 1987432235";BOSCH;BERG;1;375.29;;1;0;;;
1987432120;"Фильтр салонный 1987432120";BOSCH;BERG;1;377.92;;1;0;;;
0450905916;"Фильтр топливный 0450905916";BOSCH;BERG;1;382.07;;1;0;;;
0451403077;"Фильтр масляный 0451403077";BOSCH;BERG;12;383.01;;1;0;;;
F026407004;"Масляный фильтр F026407004";BOSCH;BERG;5;387.87;;1;0;;;
1987432409;"Фильтр салонный угольный 1987432409";BOSCH;BERG;5;389.83;;1;0;;;
1987432357;"Фильтр салонный угольный 1987432357";BOSCH;BERG;3;392.92;;1;0;;;
1457434453;"Фильтр топливный 1457434453";BOSCH;BERG;4;394.92;;1;0;;;
1457434105;"Фильтр топливный 1457434105";BOSCH;BERG;17;396.35;;1;0;;;
0450905030;"Фильтр топливный 0450905030";BOSCH;BERG;10;398.87;;1;0;;;
1987432413;"Фильтр салонный угольный 1987432413";BOSCH;BERG;4;401.27;;1;0;;;
F026407010;"Вставка маслян. фильтра F026407010";BOSCH;BERG;4;407.65;;1;0;;;
1457434440;"Фильтр топливный 1457434440";BOSCH;BERG;1;410.18;;1;0;;;
0451103366;"Фильтр масляный 0451103366";BOSCH;BERG;1;414.66;;1;0;;;
0986452042;"Фильтр масляный 0986452042";BOSCH;BERG;7;433.85;;1;0;;;
0450905930;"Фильтр топливный 0450905930";BOSCH;BERG;4;435.69;;1;0;;;
1457434416;"Фильтр топливный 1457434416";BOSCH;BERG;2;438.68;;1;0;;;
0450905914;"Фильтр топливный 0450905914";BOSCH;BERG;3;443.06;;1;0;;;
1987432036;"Фильтр салонный 1987432036";BOSCH;BERG;2;450.82;;1;0;;;
1457434459;"Фильтр топливный 1457434459";BOSCH;BERG;1;462.87;;1;0;;;
F026407080;"Масляный фильтр F026407080";BOSCH;BERG;20;467.61;;1;0;;;
1987432081;"Фильтр салонный 1987432081";BOSCH;BERG;4;496.49;;1;0;;;
0986452062;"Фильтр масляный 0986452062";BOSCH;BERG;1;498.55;;1;0;;;
F026400122;"Вкладыш воздушного фильтра F026400122";BOSCH;BERG;1;505.87;;1;0;;;
F026407051;"Масляный фильтр F026407051";BOSCH;BERG;5;526.27;;1;0;;;
1987432431;"Фильтр салонный угольный 1987432431";BOSCH;BERG;2;556.46;;1;0;;;
1457070001;"Вставка топливного фильра 1457070001";BOSCH;BERG;1;601.09;;1;0;;;
1457434437;"Фильтр топливный 1457434437";BOSCH;BERG;6;619.38;;1;0;;;
1987432369;"Фильтр салонный угольный 1987432369";BOSCH;BERG;3;621.6900000000001;;1;0;;;
0450906463;"Фильтр топливный 0450906463";BOSCH;BERG;2;654.64;;1;0;;;
0450905601;"Фильтр топливный 0450905601";BOSCH;BERG;1;690.48;;1;0;;;
0450906508;"Топливный фильтр 0450906508";BOSCH;BERG;26;714.16;;1;0;;;
1987432402;"Фильтр салонный угольный 1987432402";BOSCH;BERG;7;768.61;;1;0;;;
0450905921;"Фильтр топливный 0450905921";BOSCH;BERG;1;791.53;;1;0;;;
1987432361;"Фильтр салонный угольный 1987432361";BOSCH;BERG;5;827.64;;1;0;;;
0450906457;"Фильтр топливный 0450906457";BOSCH;BERG;9;901.63;;1;0;;;
0986450509;"Фильтр топливный 0986450509";BOSCH;BERG;1;913.23;;1;0;;;
F026407011;"Вставка масляного фильтра F026407011";BOSCH;BERG;2;939.5;;1;0;;;
1987432425;"Фильтр салонный угольный 1987432425";BOSCH;BERG;2;1016.4;;1;0;;;
1987432405;"Фильтр салонный угольный 1987432405";BOSCH;BERG;2;1036.81;;1;0;;;
F026400133;"Вставка воздушного фильтра F026400133";BOSCH;BERG;3;1160.94;;1;0;;;
TSP0325059;"Фильтр салонный HONDA CIVIC VI, CR-V I-II, NISSAM ALMERA CLASSIC TSP0325059";DELPHI;BERG;1;254.03;;1;0;;;
TSP0325051;"Фильтр салонный OPEL ASTRA G, ZAFIRA A (для BEHR) TSP0325051";DELPHI;BERG;4;257.93;;1;0;;;
TSP0325263;"Фильтр салонный OPEL ANTARA, CHEVROLET CAPTIVA TSP0325263";DELPHI;BERG;2;370;распродажа;1;0;;;
TSP0325305;"Фильтр салонный CHEVROLET AVEO T300, CRUZE J300, FORD FOCUS II-III TSP0325305";DELPHI;BERG;1;390.16;;1;0;;;
TSP0325226;"Фильтр салонный CITROEN C5 III, C6, LAND ROVER FREELANDER 2, PEUGET 407 TSP0325226";DELPHI;BERG;4;451.4;;1;0;;;
TSP0325086;"Фильтр салонный ROVER 75 TSP0325086";DELPHI;BERG;1;513.27;;1;0;;;
TSP0325178C;"Фильтр салонный угольный TSP0325178C";DELPHI;BERG;2;751.67;;1;0;;;
HDF924;"Фильтр топливный HYUNDAI TERRACAN, FORD TOURNEO/TRANSIT CONNECT 1.8TDCi HDF924";DELPHI;BERG;5;1514.41;;1;0;;;
HDF925;"Фильтр топливный SSANGYONG ACTYON, KYRON, REXTON, RODIUS 2.0Xdi, 2.7Xdi HDF925";DELPHI;BERG;2;1644.03;;1;0;;;
PS842;"Фильтр топливный PS842";FILTRON;BERG;35;34.2;;1;0;;;
PS820;"Фильтр топливный PS820";FILTRON;BERG;4;49.53;;1;0;;;
PS822;"Фильтр топливный PS822";FILTRON;BERG;2;51.37;;1;0;;;
PM801;"Фильтр топливный PM801";FILTRON;BERG;11;84.38;;1;0;;;
PM802;"Фильтр топливный PM802";FILTRON;BERG;3;89.97;;1;0;;;
PM808;"Фильтр топливный PM808";FILTRON;BERG;16;91.76000000000001;;1;0;;;
OM524;"Фильтр масляный OM524";FILTRON;BERG;4;93.58;;1;0;;;
PW809;"Фильтр топливный PW809";FILTRON;BERG;1;93.58;;1;0;;;
OP520/1T;"Фильтр масляный OP520/1T сервисная упаковка по 12 шт.";FILTRON;BERG;33;105.05;;1;0;;;
OM503;"Фильтр масляный OM503";FILTRON;BERG;2;106.43;;1;0;;;
OP551;"Фильтр масляный OP551";FILTRON;BERG;2;106.88;;1;0;;;
OP520T;"Фильтр масляный OP520T сервисная упаковка по 12 шт.";FILTRON;BERG;5;107.13;;1;0;;;
OE665/2;"Фильтр масляный OE665/2";FILTRON;BERG;5;111.26;;1;0;;;
OM512;"Фильтр масляный OM512";FILTRON;BERG;12;115.6;;1;0;;;
OP581;"Фильтр масляный OP581";FILTRON;BERG;2;117.19;;1;0;;;
OP612;"Фильтр масляный OP612";FILTRON;BERG;3;122.92;;1;0;;;
OE674/6;"Фильтр масляный OE674/6";FILTRON;BERG;5;124.98;;1;0;;;
PM819;"Фильтр топливный PM819";FILTRON;BERG;2;125.34;;1;0;;;
OP621;"Фильтр масляный OP621";FILTRON;BERG;10;125.67;;1;0;;;
OM511;"Фильтр масляный OM511";FILTRON;BERG;2;130.29;;1;0;;;
OP549;"Фильтр масляный OP549";FILTRON;BERG;3;130.29;;1;0;;;
OE674/2;"Фильтр масляный OE674/2";FILTRON;BERG;1;133.97;;1;0;;;
OP572;"Фильтр масляный OP572";FILTRON;BERG;18;133.97;;1;0;;;
OP526T;"Фильтр масляный OP526T";FILTRON;BERG;2;134.93;;1;0;;;
OE648/1;"Фильтр масляный OE648/1";FILTRON;BERG;3;138.39;;1;0;;;
OM517;"Фильтр масляный OM517";FILTRON;BERG;1;139.46;;1;0;;;
PP845/2;"Фильтр топливный PP845/2";FILTRON;BERG;11;140.18;;1;0;;;
OP536;"Фильтр масляный OP536";FILTRON;BERG;3;143.13;;1;0;;;
OP526;"Фильтр масляный OP526";FILTRON;BERG;7;143.91;;1;0;;;
OP545/2;"Фильтр масляный OP545/2";FILTRON;BERG;2;144.94;;1;0;;;
OP557;"Фильтр масляный OP557";FILTRON;BERG;10;148.61;;1;0;;;
OE685/2;"Фильтр масляный OE685/2";FILTRON;BERG;11;148.98;;1;0;;;
OM522;"Фильтр масляный OM522";FILTRON;BERG;2;150.46;;1;0;;;
OP618;"Фильтр масляный OP618";FILTRON;BERG;7;152.28;;1;0;;;
OM523;"Фильтр масляный OM523";FILTRON;BERG;7;152.93;;1;0;;;
K1006;"Фильтр салона K1006";FILTRON;BERG;10;152.93;;1;0;;;
PP840;"Фильтр топливный PP840";FILTRON;BERG;2;154.15;;1;0;;;
PP845;"Фильтр топливный PP845";FILTRON;BERG;14;156.75;;1;0;;;
OP573;"Фильтр масляный OP573";FILTRON;BERG;4;158.31;;1;0;;;
OE648;"Фильтр масляный OE648";FILTRON;BERG;16;160.93;;1;0;;;
OP532/1;"Фильтр масляный OP532/1";FILTRON;BERG;31;163.29;;1;0;;;
OP642/2;"Фильтр масляный OP642/2";FILTRON;BERG;3;165.16;;1;0;;;
OP559;"Фильтр масляный OP559";FILTRON;BERG;6;165.52;;1;0;;;
OM502;"Фильтр масляный OM502";FILTRON;BERG;12;166.97;;1;0;;;
OP629/1;"Фильтр масляный OP629/1";FILTRON;BERG;8;169.1;;1;0;;;
OE672;"Фильтр масляный OE672";FILTRON;BERG;2;170.19;;1;0;;;
OM653;"Фильтр масляный OM653";FILTRON;BERG;2;171.75;;1;0;;;
OP628;"Фильтр масляный OP628";FILTRON;BERG;2;172.48;;1;0;;;
OP555;"Фильтр масляный OP555";FILTRON;BERG;17;174.15;;1;0;;;
OE674/5;"Фильтр маслянный OE674/5";FILTRON;BERG;5;174.32;;1;0;;;
OC601;"Фильтр масляный OC601";FILTRON;BERG;2;176.12;;1;0;;;
OE649/4;"Фильтр масляный OE649/4";FILTRON;BERG;3;176.29;;1;0;;;
OE685/3;"Фильтр масляный OE685/3";FILTRON;BERG;1;178.12;;1;0;;;
OE640/5;"Фильтр масляный OE640/5";FILTRON;BERG;7;178.57;;1;0;;;
OE665;"Фильтр масляный OE665";FILTRON;BERG;10;179.86;;1;0;;;
OP567/3;"Фильтр масляный OP567/3";FILTRON;BERG;4;180.12;;1;0;;;
OP546;"Фильтр масляный OP546";FILTRON;BERG;2;180.95;;1;0;;;
OE648/2;"Фильтр масляный OE648/2";FILTRON;BERG;2;181.72;;1;0;;;
OE648/4;"Фильтр масляный OE648/4";FILTRON;BERG;2;183.49;;1;0;;;
OP526/1;"Фильтр масляный OP526/1";FILTRON;BERG;22;183.49;;1;0;;;
OP562;"Фильтр масляный OP562";FILTRON;BERG;4;183.49;;1;0;;;
OE669;"Фильтр масляный OE669";FILTRON;BERG;1;185.21;;1;0;;;
OP556;"Фильтр масляный OP556";FILTRON;BERG;2;185.34;;1;0;;;
OP643/4;"Фильтр масляный OP643/4";FILTRON;BERG;3;188.61;;1;0;;;
OE640/1;"Фильтр масляный OE640/1";FILTRON;BERG;11;190.85;;1;0;;;
OE667;"Фильтр масляный OE667";FILTRON;BERG;3;191.66;;1;0;;;
OP532/2;"Фильтр масляный OP532/2";FILTRON;BERG;34;192.56;;1;0;;;
K1052;"Фильтр салона K1052";FILTRON;BERG;6;196.09;;1;0;;;
OE640/4;"Фильтр масляный OE640/4";FILTRON;BERG;5;196.31;;1;0;;;
K1295;"Фильтр салонный K1295";FILTRON;BERG;2;198.18;;1;0;;;
K1251;"Фильтр салонный K1251";FILTRON;BERG;4;198.18;;1;0;;;
OE674/3;"Фильтр маслянный OE674/3";FILTRON;BERG;2;198.28;;1;0;;;
OE685/1;"Фильтр масляный OE685/1";FILTRON;BERG;9;199.09;;1;0;;;
OC602;"Фильтр масляный OC602";FILTRON;BERG;9;199.67;;1;0;;;
K1229;"Фильтр салонный K1229";FILTRON;BERG;6;199.85;;1;0;;;
K1231;"Фильтр салонный K1231";FILTRON;BERG;8;200.02;;1;0;;;
OP588/1;"Фильтр масляный OP588/1";FILTRON;BERG;1;202.6;;1;0;;;
K1009;"Фильтр салона K1009";FILTRON;BERG;2;203.3;;1;0;;;
PP841;"Фильтр топливный PP841";FILTRON;BERG;9;203.3;;1;0;;;
OE650/1;"Фильтр масляный OE650/1";FILTRON;BERG;11;203.48;;1;0;;;
PM816/1;"Фильтр топливный PM816/1";FILTRON;BERG;3;212.85;;1;0;;;
OE665/1;"Фильтр масляный OE665/1";FILTRON;BERG;2;214.1;;1;0;;;
PP905;"Фильтр топливный PP905";FILTRON;BERG;11;214.64;;1;0;;;
OE677/4;"Фильтр масляный OE677/4";FILTRON;BERG;4;214.68;;1;0;;;
PP979/2;"Фильтр топливный PP979/2";FILTRON;BERG;14;214.68;;1;0;;;
OP543;"Фильтр масляный OP543";FILTRON;BERG;10;216.52;;1;0;;;
OP568;"Фильтр масляный OP568";FILTRON;BERG;2;218.38;;1;0;;;
OE640/7;"Фильтр масляный OE640/7";FILTRON;BERG;2;218.38;;1;0;;;
OP647/3;"Фильтр масляный OP647/3";FILTRON;BERG;7;218.38;;1;0;;;
K1056;"Фильтр салона K1056";FILTRON;BERG;1;220.19;;1;0;;;
OE649/1;"Фильтр масляный OE649/1";FILTRON;BERG;3;220.37;;1;0;;;
K1250;"Фильтр салонный K1250";FILTRON;BERG;2;222.04;;1;0;;;
OE649/6;"Фильтр масляный OE649/6";FILTRON;BERG;16;222.04;;1;0;;;
AP170/3;"Фильтр воздушный AP170/3";FILTRON;BERG;5;223.87;;1;0;;;
OE640/2;"Фильтр масляный OE640/2";FILTRON;BERG;13;225.72;;1;0;;;
OP632/7;"Фильтр масляный OP632/7";FILTRON;BERG;16;227.54;;1;0;;;
PP837;"Фильтр топливный PP837";FILTRON;BERG;10;227.54;;1;0;;;
OE649/5;"Фильтр масляный OE649/5";FILTRON;BERG;4;228.56;;1;0;;;
OE640/9;"Фильтр масляный OE640/9";FILTRON;BERG;2;229.36;;1;0;;;
OP575/1;"Фильтр маслянный OP575/1";FILTRON;BERG;2;231.2;;1;0;;;
PP831;"Фильтр топливный PP831";FILTRON;BERG;2;233.34;;1;0;;;
K1172;"Фильтр салона K1172";FILTRON;BERG;13;233.82;;1;0;;;
K1115;"Фильтр салона K1115";FILTRON;BERG;3;234.72;;1;0;;;
K1181;"Фильтр салона K1181";FILTRON;BERG;4;234.87;;1;0;;;
K1178;"Фильтр салонный K1178";FILTRON;BERG;3;236.23;;1;0;;;
PP831/1;"Фильтр топливный PP831/1";FILTRON;BERG;5;237.48;;1;0;;;
OE649/3;"Фильтр масляный OE649/3";FILTRON;BERG;2;238.51;;1;0;;;
OP580;"Фильтр масляный OP580";FILTRON;BERG;3;242.22;;1;0;;;
PP836/1;"Фильтр топливный PP836/1";FILTRON;BERG;11;242.89;;1;0;;;
OP580/8;"Фильтр масляный OP580/8";FILTRON;BERG;2;244.08;;1;0;;;
OP592/8;"Фильтр масляный OP592/8";FILTRON;BERG;5;244.68;;1;0;;;
OE662/2;"Фильтр масляный OE662/2";FILTRON;BERG;1;245.9;;1;0;;;
K1287;"Фильтр салона K1287";FILTRON;BERG;2;248.79;;1;0;;;
OP546/1;"Фильтр масляный OP546/1";FILTRON;BERG;2;251.4;;1;0;;;
OE667/1;"Фильтр масляный OE667/1";FILTRON;BERG;2;251.76;;1;0;;;
PP880;"Фильтр топливный PP880";FILTRON;BERG;1;253.21;;1;0;;;
OE674;"Фильтр масляный OE674";FILTRON;BERG;4;253.44;;1;0;;;
K1121;"Фильтр салона K1121";FILTRON;BERG;4;254.95;;1;0;;;
K1161;"Фильтр салона K1161";FILTRON;BERG;5;256.18;;1;0;;;
PP859;"Фильтр топливный PP859";FILTRON;BERG;3;256.35;;1;0;;;
K1164;"Фильтр салона K1164";FILTRON;BERG;4;257.24;;1;0;;;
PE962;"Фильтр топливный PE962";FILTRON;BERG;1;264.24;;1;0;;;
K1155;"Фильтр салона K1155";FILTRON;BERG;7;264.44;;1;0;;;
OP526/6;"Фильтр масляный OP526/6";FILTRON;BERG;5;264.44;;1;0;;;
K1087;"Фильтр салона K1087";FILTRON;BERG;2;266.07;;1;0;;;
OP574;"Фильтр масляный OP574";FILTRON;BERG;5;266.07;;1;0;;;
OP533/1;"Фильтр масляный OP533/1";FILTRON;BERG;6;267.06;;1;0;;;
PP852;"Фильтр топливный PP852";FILTRON;BERG;6;269.73;;1;0;;;
OE640/6;"Фильтр масляный OE640/6";FILTRON;BERG;1;269.73;;1;0;;;
PP915;"Фильтр топливный PP915";FILTRON;BERG;1;269.73;;1;0;;;
K1078;"Фильтр салона K1078";FILTRON;BERG;2;271.57;;1;0;;;
K1154;"Фильтр салона K1154";FILTRON;BERG;8;271.65;;1;0;;;
K1289-2x;"Фильтр салонный K1289-2x";FILTRON;BERG;2;272.52;;1;0;;;
PP968/2;"Фильтр топливный PP968/2";FILTRON;BERG;5;272.52;;1;0;;;
K1138;"Фильтр салона K1138";FILTRON;BERG;4;274.35;;1;0;;;
K1150;"Фильтр салона K1150";FILTRON;BERG;5;274.36;;1;0;;;
OP542;"Фильтр масляный OP542";FILTRON;BERG;2;277.04;;1;0;;;
K1110;"Фильтр салона K1110";FILTRON;BERG;3;277.08;;1;0;;;
OE649/9;"Фильтр масляный OE649/9";FILTRON;BERG;5;281.66;;1;0;;;
K1183;"Фильтр салона K1183";FILTRON;BERG;14;282.12;;1;0;;;
K1299;"Фильтр салонный K1299";FILTRON;BERG;1;282.58;;1;0;;;
K1265;"Фильтр салонный K1265";FILTRON;BERG;13;282.58;;1;0;;;
OP580/5;"Фильтр масляный OP580/5";FILTRON;BERG;1;282.58;;1;0;;;
K1140;"Фильтр салона K1140";FILTRON;BERG;1;283.07;;1;0;;;
PM815/4;"Фильтр топливный PM815/4";FILTRON;BERG;2;287.04;;1;0;;;
OP632/4;"Фильтр масляный OP632/4";FILTRON;BERG;2;287.97;;1;0;;;
OP619;"Фильтр масляный OP619";FILTRON;BERG;2;288.06;;1;0;;;
K1161A;"Фильтр салонный угольный K1161A";FILTRON;BERG;3;288.85;;1;0;;;
PP912/4;"Фильтр топливный PP912/4";FILTRON;BERG;3;290.69;;1;0;;;
OE649/8;"Фильтр масляный OE649/8";FILTRON;BERG;9;290.79;;1;0;;;
PP928/1;"Фильтр топливный PP928/1";FILTRON;BERG;2;293.15;;1;0;;;
PP950;"Фильтр топливный PP950";FILTRON;BERG;2;295.24;;1;0;;;
K1089;"Фильтр салона K1089";FILTRON;BERG;1;295.43;;1;0;;;
K1066;"Фильтр салона K1066";FILTRON;BERG;1;296.85;;1;0;;;
K1167;"Фильтр салона K1167";FILTRON;BERG;1;297.28;;1;0;;;
PP855;"Фильтр топливный PP855";FILTRON;BERG;7;297.36;;1;0;;;
OE677/2;"Фильтр масляный OE677/2";FILTRON;BERG;4;300.96;;1;0;;;
K1011;"Фильтр салона K1011";FILTRON;BERG;4;301.38;;1;0;;;
K1223;"Фильтр салона K1223";FILTRON;BERG;37;304.07;;1;0;;;
PM936;"Фильтр топливный PM936";FILTRON;BERG;1;306.44;;1;0;;;
PP909;"Фильтр топливный PP909";FILTRON;BERG;2;306.44;;1;0;;;
K1175;"Фильтр салона K1175";FILTRON;BERG;3;307.03;;1;0;;;
PP964;"Фильтр топливный PP964";FILTRON;BERG;2;307.6;;1;0;;;
OP587;"Фильтр масляный OP587";FILTRON;BERG;12;310.13;;1;0;;;
K1187;"Фильтр салона K1187";FILTRON;BERG;12;311.24;;1;0;;;
PP850/2;"Фильтр топливный PP850/2";FILTRON;BERG;2;312.19;;1;0;;;
K1166;"Фильтр салона K1166";FILTRON;BERG;9;314.35;;1;0;;;
K1227-2X;"Фильтр салонный K1227-2X";FILTRON;BERG;9;315.63;;1;0;;;
K1123A;"Фильтр салонный угольный K1123A";FILTRON;BERG;2;316.62;;1;0;;;
K1081;"Фильтр салона K1081";FILTRON;BERG;5;316.62;;1;0;;;
OP592/2;"Фильтр масляный OP592/2";FILTRON;BERG;2;319.28;;1;0;;;
OE677/1;"Фильтр масляный OE677/1";FILTRON;BERG;6;319.75;;1;0;;;
K1162-2x;"Фильтр салона K1162-2x";FILTRON;BERG;3;321.13;;1;0;;;
OP641/1;"Фильтр масляный OP641/1";FILTRON;BERG;6;324.55;;1;0;;;
K1055;"Фильтр салона K1055";FILTRON;BERG;3;324.62;;1;0;;;
K1149;"Фильтр салона K1149";FILTRON;BERG;2;324.8;;1;0;;;
OP584;"Фильтр масляный OP584";FILTRON;BERG;5;325.4;;1;0;;;
